isEating, maxMin, dwt, slope, fourier, median
0,0.145,-31.46625176,-0.02260475,4239,1.312
0,0.294,-42.02901286,-0.019957488,6059,2.5
0,0.292,-32.35013524,-0.067791184,2967,5.656
0,0.231,-27.40038777,-0.033030142,2928,0.3125
0,0.12,-27.22361108,-0.001622469,3943,-0.3435
0,0.308,-14.98147137,-0.01447663,2597,2.0935
0,0.228,-34.95794505,-0.045592421,4990,2.438
0,0.19,-28.72621299,-0.030425445,3468,1.594
0,0.353,-28.50559567,-0.005106646,3368,4.25
0,0.287,-49.85102807,-0.012640098,2838,1.188
0,0.169,-32.79207698,-0.036844646,3285,0.375
0,0.17,-37.38827106,-0.02222054,3560,1.188
0,0.295,-24.52812003,-0.010481609,3692,-0.25
0,0.122,-19.97576657,-0.007239605,3729,1.4065
0,0.228,-29.96364985,-0.031135963,4971,2.094
0,0.205,-28.68166526,-0.025968991,3537,0.188
0,0.282,-29.07976638,-0.005889541,3030,2.188
0,0.325,-21.03642674,-0.016678636,2648,-0.281
0,0.135,-26.69328099,-0.043390113,2903,2.719
0,0.185,-29.21199534,-0.034456159,2626,2
0,0.275,-32.26174689,-0.01309193,3065,0.25
0,0.239,-55.77304737,-0.147232896,1920,7.125
0,0.24,-33.7643488,-0.014826548,4692,-0.781
0,0.372,-48.87875625,-0.064820813,6056,-3.312
0,0.325,-19.66676091,-0.01596574,2523,-0.375
0,0.256,-85.11797879,-0.037171716,7922,3.25
0,0.308,-42.11740121,-0.060059875,3553,-0.25
0,0.421,-52.76784355,-0.029716592,4696,-3.031
0,0.328,-46.40388252,-0.017538059,2118,5.875
0,0.322,-90.90776911,-0.083128217,2628,3.6875
0,0.313,-42.55863584,-0.060435411,4507,3.3125
0,0.406,-46.71359529,-0.044880962,4497,4.188
0,0.346,-60.63440649,-0.016878552,2106,2.188
0,0.282,-103.5911434,-0.117198512,4856,5.875
0,0.299,-36.19538192,-0.043597375,5341,0.8125
0,0.405,-46.71359529,-0.038492364,4147,4.25
0,0.313,-72.96493454,-0.047599998,3801,5.063
0,0.275,-89.2283905,-0.095642525,2464,9.6565
0,0.291,-35.31079133,-0.062685326,5621,1.875
0,0.411,-48.74582017,-0.074064888,4722,9.312
0,0.295,-79.94690689,-0.047165768,3893,1.4685
0,0.269,-69.56092249,-0.090839033,7164,3.4065
0,0.17,-46.62449983,-0.008795264,9349,0.375
0,0.371,-52.32590181,-0.049644652,5580,1.312
0,0.294,-64.70027048,-0.033025855,4101,1.312
0,0.291,-105.4911394,-0.086215417,4994,3.375
0,0.255,-20.50609665,-0.022349377,4785,1.875
0,0.358,-47.28776599,-0.036812104,6449,7.5
0,0.2,-39.64252747,-0.015414719,7759,0.25
0,0.266,-110.0873334,-0.10385767,6093,4.625
0,0.239,-90.28834357,-0.03676354,4939,-1.188
0,0.321,-76.01397898,-0.038506737,6300,5.938
0,0.103,-40.21669818,0.006239563,2558,1.812
0,0.235,-121.136584,-0.071298036,8394,1.25
0,0.295,-22.4506403,-0.014333012,4069,-0.875
0,0.085,-17.58857408,-0.038964771,3309,3.4375
0,0.326,-22.49518803,0.05112457,1969,-1.312
0,0.318,-36.01789811,-0.043476477,3701,0.062
0,0.296,-25.32361515,-0.029397232,2941,0.6875
0,0.183,-42.33731142,-0.022057987,2984,0.625
0,0,0,0,0,0
0,0.115,-48.61359121,-0.136586177,96976,-4.375
0,0.236,-48.21549009,-0.070005994,39054,4.125
0,0.264,-59.48535797,-0.050088734,28929,1.4375
0,0.237,-87.76962921,-0.046073881,30056,2.375
0,0.093,-70.00357134,-0.122317332,27210,-2.094
0,0.284,-50.11548601,-0.036985287,49170,4.75
0,0.069,-34.20629054,-0.001386394,27756,0.6565
0,0.12,-56.65622374,-0.025777251,18643,1.875
0,0.079,-45.60838739,-0.068396049,10897,-0.4065
0,0.231,-50.60197548,-0.039247066,10244,3.375
0,0.192,-58.0711444,-0.031091745,14090,2.5
0,0.116,-57.54081432,-0.034225806,11054,1.2185
0,0.092,-62.75572683,-0.08236566,10980,-1.4685
0,0.181,-43.84062043,-0.047496863,28301,5.875
0,0.095,-48.12780885,-0.012831754,38011,2.938
0,0.089,-53.47424322,-0.035034562,17591,3.938
0,0.056,-49.23160253,-0.051106706,38261,-0.312
0,0.128,-33.7643488,-0.019074828,21978,4.688
0,0.09,-48.87875625,-0.03172741,23726,1.5315
0,0.106,-49.49747468,-0.059258848,18330,2.062
0,0.107,-69.82679464,-0.037957213,26063,1.625
0,0.13,-61.25383203,-0.063724818,13839,3.812
0,0.177,-98.77433205,-0.092301938,7050,6.438
0,0.139,-62.49056179,-0.05057005,7941,4.375
0,0.054,-40.21669818,-0.039056358,24218,1.188
0,0.158,-50.20458146,-0.010501684,14366,1.75
0,0.271,-86.04640999,-0.069863084,18329,3.062
0,0.24,-59.88275198,-0.083981425,16400,0.875
0,0.13,-43.0451253,-0.032138071,13259,-0.562
0,0.068,-49.18776191,-0.027406895,19850,3.9375
0,0.285,-47.06714868,-0.024905501,9176,1.1875
0,0.321,-80.25661966,-0.061100405,10290,1.062
0,0.186,-63.68415803,-0.088149399,13140,-3.062
0,0.306,-55.33110563,-0.046488464,7344,2.344
0,0.361,-60.23701248,-0.035555767,14932,0.5
0,0.344,-80.61017306,-0.091647586,7058,1.0625
0,0.188,-60.36994855,-0.009725067,25472,-1.469
0,0.343,-41.80839554,-0.063992519,16990,3.438
0,0.414,-34.25083827,-0.034871157,13159,-1.812
0,0.252,-74.46682934,-0.165687625,5989,0.5315
0,0.246,-56.65622374,-0.059561336,21663,5.156
0,0.328,-89.18384278,-0.065888357,12603,2.4065
0,0.26,-54.5356105,-0.036168642,9006,2.938
0,0.211,-72.25782776,-0.055469962,3597,3.2815
0,0.233,-45.0780573,-0.00182525,18621,2.375
0,0.307,-88.03479426,-0.041505257,12823,1.75
0,0.203,-63.72799865,-0.012602392,18143,0.938
0,0.214,-59.88345909,-0.080691419,23254,-2.5
0,0.298,-53.47495033,-0.015454902,28546,4.2185
0,0.343,-91.74710486,-0.058475423,10926,1.812
0,0.275,-57.58465494,-0.053295737,10694,1.3125
0,0.213,-48.03871339,-0.043039743,6467,-0.3125
0,0.296,-43.26644973,-0.037600892,8555,-2.25
0,0.335,-48.56904348,-0.040391838,15079,5.25
0,0.288,-62.84411518,-0.051147688,19207,-2.406
0,0.208,-37.60888837,-0.055973744,18703,-3.781
0,0.287,-46.97876033,-0.030949545,27482,5.062
0,0.36,-63.55192907,-0.055945623,15023,-1.0315
0,0.304,-42.20508245,-0.05775975,12025,-1.063
0,0.132,-54.62399885,-0.058667774,22344,-2.125
0,0.268,-35.88566915,-0.03360382,43359,-1.9685
0,0.327,-98.6852366,-0.081723866,26820,-1.781
0,0.162,-48.61359121,-0.008542643,20058,2.375
0,0.188,-53.74011537,-0.069450352,9867,-4.5
0,0.299,-46.66904756,-0.050463498,25526,0.25
0,0.322,-66.37964908,-0.09876336,16258,2.0935
0,0.254,-64.39055771,-0.046068866,19852,-0.062
0,0.122,-73.76042967,-0.063147029,13400,0.125
0,0.237,-60.67824711,-0.079859084,12513,3.125
0,0.349,-80.07984297,-0.050463869,13049,-0.938
0,0.08,-31.55464011,-0.029776208,9147,-0.469
0,0.164,-66.29126074,-0.041122234,12228,-0.7185
0,0.303,-35.6205041,-0.116931058,13309,-2.9685
0,0.24,-49.63041076,-0.056368768,9051,-1.0935
0,0.26,-58.20408048,-0.007760494,8905,2.438
0,0,0,0,0,0
0,0.308,-50.11690022,-0.063877452,16734,4.375
0,0.363,-77.33980419,-0.083419973,11411,-4.875
0,0.129,-28.23972352,-0.015822967,24002,-0.0935
0,0.085,-24.43902457,-0.006444902,14474,-0.469
0,0.141,-42.51408811,0.004534716,8697,-1.25
0,0.176,-32.04042247,0.003285062,14155,-0.375
0,0.163,-56.43560642,0.010155581,5131,-0.375
0,0.196,-43.88446105,-0.003462653,7110,-1.688
0,0.169,-29.25654307,0.005830138,8159,0.438
0,0.173,-20.81580942,-0.009315944,2970,-1.188
0,0.155,-26.91460541,-0.005386637,8677,-0.562
0,0.265,-9.899494937,0.000695578,9505,-0.5
0,0.179,-23.11390646,-0.000948657,6317,1.031
0,0.171,-29.25654307,0.010757587,3485,-0.062
0,0.223,-41.71930009,-0.005580957,7814,-0.875
0,0.233,-70.53390142,-0.005317834,4733,-1.562
0,0.156,-19.93192595,0.005497261,5501,-0.812
0,0.178,-14.58337026,0.015718918,3538,-0.25
0,0.269,-57.71829812,-0.017517047,11634,3.375
0,0.287,-30.09658593,-0.001936965,11171,-0.5
0,0.183,-7.866562941,0.00399502,5690,-0.531
0,0.191,-28.0191062,-0.005465816,5200,-0.312
0,0.268,-9.767265969,-0.002619029,4197,-0.125
0,0.344,-7.247844507,0.003096514,2575,-0.188
0,0.258,-8.308504679,0.005581246,3176,-0.281
0,0.233,-23.42220502,-0.000370655,6198,-2.031
0,0.249,-21.52291621,0.00418183,4333,0.188
0,0.292,-7.027227191,0.002166816,4143,-0.688
0,0.207,-8.308504679,0.00289377,6335,-0.5
0,0.195,-24.43973168,0.01235676,7095,-0.188
0,0.275,-15.15895518,-0.004552608,6694,-1.25
0,0.286,-9.590489273,0.00069313,3508,-0.375
0,0.202,-17.76535077,0.006567008,9610,0.5
0,0.252,-28.50488856,-0.004256755,6791,0.938
0,0.265,-5.038135816,0.001435236,4294,-0.125
0,0.29,-16.44023266,-0.000352603,5822,-0.688
0,0.153,-25.89778586,0.010369953,6615,0.531
0,0.224,-25.36816288,0.010995371,6233,1.312
0,0.318,-26.03001483,-0.00390225,6516,0.75
0,0.239,-42.95673696,-0.002614599,14119,0.5
0,0.204,-37.07855829,0.024704475,4112,3.188
0,0.103,-45.254834,-0.012692559,8950,-1.5
0,0.193,-64.30216936,0.005276984,6781,4.438
0,0.187,-15.42412022,0.007365323,3541,-1.062
0,0.182,-16.04283865,0.005831087,3934,-0.562
0,0.24,-19.62221318,0.003585714,1919,-0.188
0,0.333,-23.7326249,-0.004484644,5093,1.25
0,0.214,-35.84112142,0.00199813,2252,-1.062
0,0.285,-11.84403858,0.004401155,4019,-0.1565
0,0.313,-25.63262082,0.007326563,2553,-0.875
0,0.309,-35.6205041,-0.005310706,2145,-0.188
0,0.319,-13.83242285,0.006811629,2434,0.125
0,0.073,-4.198800067,0.002708129,4282,0.125
0,0.348,-6.231024956,0.004259497,2288,0.188
0,0.31,-3.667762874,0.003886862,2196,0.125
0,0.217,-13.39118822,0.012736713,3074,-0.062
0,0.291,-17.32411614,0.000849103,12372,-0.062
0,0.215,-24.79328507,-0.008980052,3949,-1
0,0.336,-15.99829092,-0.002193099,4730,0.188
0,0.266,-5.480077554,0.00348226,5293,-0.062
0,0.04,-3.667762874,0.00148538,2990,-0.125
0,0.029,-3.31491659,0.001736731,3172,-0.312
0,0.35,-6.32012041,0.002394975,5200,-0.25
0,0.148,-4.065863992,0.003953058,2530,0.125
0,0.307,-4.507098623,0.003228381,5935,0.125
0,0.279,-16.70610481,-0.001007738,6030,-0.25
0,0.288,-6.363961031,0.001875899,3571,0.062
0,0.104,-7.158749053,0.003355545,4717,-0.062
0,0.261,-12.90469876,0.001308064,4572,-0.188
0,0.281,-24.35063622,0.002118924,3361,0.4065
0,0.018,-3.756858328,0.001475017,4049,-0.125
0,0.258,-8.042632529,0.00207411,4681,-0.062
0,0.267,-5.214912511,0.00319397,4951,-0.188
0,0.259,-15.73312588,0.001133215,3467,0.25
0,0.157,-5.214912511,0.00180547,8136,-0.125
0,0.186,-3.932927917,0.001984529,3845,0.062
0,0.273,-13.70019389,0.004471086,6083,0.5
0,0.272,-5.921312186,0.001368839,4290,-0.312
0,0.168,-4.8175185,0.001650356,6546,-0.062
0,0.037,-3.314209483,0.001426486,11219,-0.062
0,0.235,-23.68807717,-0.040623933,4854,0.062
0,0.269,-45.8290047,-0.012725492,6756,-0.062
0,0.195,-30.67004953,-0.00473418,7564,-0.1565
0,0.284,-46.53681859,-0.018343653,6007,1.5
0,0.29,-19.88737822,-0.024151912,5041,0.0935
0,0.293,-68.94291117,-0.040830395,5819,-0.438
0,0.39,-48.70197955,0.003649522,6317,-1.719
0,0.321,-76.4120801,-0.010323696,6740,1.312
0,0.364,-43.66384374,-0.015204308,7173,0.75
0,0.374,-56.78915981,-0.020763877,3761,-0.562
0,0.404,-44.41549825,0.000993899,7122,-0.5
0,0.407,-51.30978936,-0.002818726,5160,-0.5
0,0.4,-40.92309785,-0.010069081,4397,-0.125
0,0.383,-44.1503332,-0.014179707,5532,-0.438
0,0.389,-50.02780477,-0.001922999,5964,-0.438
0,0.412,-66.51187805,-0.020076651,2984,-0.812
0,0.35,-23.02481101,-0.014495148,3038,0.375
0,0.369,-50.11619312,-0.013635646,4274,-0.25
0,0.388,-59.48465086,-0.00829164,3978,0
0,0.406,-43.62000312,-0.011519721,4373,-0.875
0,0.391,-37.83021279,-0.007441708,5541,1.875
0,0.344,-37.38756395,-0.015429543,2914,0.562
0,0.41,-82.90827009,-0.00338302,6992,-2.125
0,0.398,-32.52691193,-0.007163181,4434,-0.312
0,0.345,-45.69677573,-0.010196374,4017,-1.062
0,0.367,-53.38656198,-0.011229787,4210,-0.5
0,0.386,-78.79856548,-0.005485222,3136,-0.125
0,0.401,-84.94120209,-0.012971678,2805,1.688
0,0.391,-56.70077146,-0.033185839,7250,-4.938
0,0.358,-58.73441057,-0.018319249,6990,-3.0935
0,0.317,-71.15261986,-0.031231512,7769,-1.312
0,0.286,-54.5356105,-0.021534167,3591,1.812
0,0.328,-67.57253822,-0.023529173,3913,1.375
0,0.34,-62.75572683,-0.022401146,3488,-0.438
0,0.354,-76.36753237,-0.016234928,2298,-0.938
0,0.394,-80.07984297,-0.019586654,3116,0.875
0,0.384,-67.5286976,-0.026668772,2692,-0.125
0,0.361,-45.12260503,-0.026401706,2874,-0.25
0,0.341,-79.32889557,-0.002325342,2383,-0.281
0,0.057,-45.29867462,-0.156657233,5914,0.219
0,0.217,-61.73890728,-0.127940667,6368,1.812
0,0.08,-77.60496924,-0.126801594,4664,2.062
0,0.089,-51.35362998,-0.055792985,3466,5.75
0,0.083,-46.13871747,-0.113057518,6563,1.625
0,0.112,-44.41479114,-0.051972834,5617,2.187
0,0.045,-56.2149891,-0.077189272,4477,3.063
0,0.064,-44.94512123,-0.053362187,3768,3.531
0,0.108,-58.6021816,-0.046813827,4007,-0.5
0,0.068,-59.353129,-0.055075539,4526,3.062
0,0.136,-54.27044546,-0.062542802,3920,8.062
0,0.073,-48.92259687,-0.128939154,2421,5.688
0,0.111,-52.28135408,-0.060851155,5437,-1.875
0,0.231,-41.85223616,-0.025124939,4870,1.062
0,0.269,-55.02209996,-0.001645027,3307,5.125
0,0.143,-58.73441057,-0.082770525,1868,7.062
0,0.158,-57.93891544,-0.050329635,5665,0.344
0,0.189,-50.86784763,-0.025147184,5502,0.0315
0,0.258,-76.27914402,-0.010148308,3578,0.625
0,0.139,-62.22539674,-0.038962032,2789,2.562
0,0.121,-40.87996434,-0.051113258,3701,0.5
0,0.271,-48.83420852,-0.00812591,4300,3.062
0,0.133,-47.24392537,-0.045512367,3155,1.844
0,0.237,-69.16352848,-0.002608,3186,1.0625
0,0.175,-41.71930009,-0.109817843,3722,-3.938
0,0.136,-47.55293103,-0.045574709,4173,1
0,0.169,-61.47444934,-0.019911283,2688,6.75
0,0.07,-53.29888074,-0.048370011,2165,0.812
0,0.213,-53.07755632,-0.023869004,2726,-0.75
0,0.119,-48.17235658,-0.114734576,1635,4.812
0,0.263,-62.18155612,-0.005115283,3231,-3.313
0,0.181,-60.54531103,-0.091360564,2666,5.5
0,0.071,-59.353129,-0.121475231,3596,-4.312
0,0.26,-65.23060056,-0.083091415,3200,3.6565
0,0.239,-74.99715943,-0.026357533,2354,0.688
0,0.061,-60.41378917,-0.078158933,2253,1.031
0,0.186,-60.05952867,-0.043702802,3809,3.562
0,0.14,-38.05153722,-0.064225935,4689,3.375
0,0.163,-62.84340807,-0.010575147,7971,0.8125
0,0.166,-37.03542477,-0.018560934,3301,-3.062
0,0.104,-18.47387177,-0.007450507,4076,-0.375
0,0.052,-37.69798383,-0.006812914,4787,0.938
0,0.133,-32.74823636,0.00260602,3923,0.875
0,0.084,-22.31841133,-0.006845671,8208,-0.3435
0,0.093,-32.8366247,-0.011872931,4212,1.281
0,0.116,-32.92501305,-3.74E-05,3595,0.438
0,0.126,-24.88167342,-0.006371476,11596,-1.125
0,0.085,-22.00799146,-0.008170649,10081,-0.9065
0,0.073,-10.78337841,-0.007300317,3538,0.719
0,0.113,-33.0134014,-0.005294221,5556,-0.312
0,0.061,-32.48307131,-0.005371927,9035,0.25
0,0.083,-20.99187901,-0.009272688,7463,-1
0,0.088,-30.0520382,-0.006085151,5308,0.375
0,0.086,-27.13451562,-0.015470809,3276,-0.219
0,0.142,-27.53332385,-0.004228376,5877,0.4065
0,0.059,-27.40038777,-0.006782348,13959,-1
0,0.101,-30.0520382,-0.0077337,10147,0
0,0.133,-20.68287335,0.004046907,3176,0.0935
0,0.124,-22.22931588,-0.005522081,3381,-0.188
0,0.143,-19.44543648,-0.009135676,4315,0.375
0,0.101,-18.34093569,-0.00753703,17586,-0.125
0,0.193,-40.87996434,-0.01396301,8179,1.188
0,0.126,-27.88617013,-0.000241048,2733,0.125
0,0.096,-16.66155709,-0.007486045,6952,-0.188
0,0.097,-32.35013524,-0.011113522,9596,0.562
0,0.062,-26.56034491,-0.008892491,7881,-0.438
0,0.175,-30.00819758,-0.010201012,7904,-0.0935
0,0.13,-20.72742108,-0.006127743,10103,-0.25
0,0.106,-27.53261674,-0.009698024,10507,0.5
0,0.103,-27.090675,-0.00475015,8974,0.0935
0,0.11,-31.42241114,-0.008926825,4853,0.75
0,0.096,-27.17977046,-0.009723285,7343,-1
0,0.034,-31.77525743,-0.001037356,16134,-0.188
0,0.105,-34.02951384,-0.018143692,5790,-1.656
0,0.198,-46.9342126,-0.00977653,5977,-1.3435
0,0.087,-28.59327691,-0.005010505,13161,-0.875
0,0.095,-38.97926131,-0.003480136,9360,0.219
0,0.136,-51.97234842,-0.016485837,6050,-0.625
0,0.118,-42.2934708,-0.017365915,2579,2.188
0,0.079,-25.057743,-0.0009879,4587,-0.75
0,0.215,-20.63903273,-0.019471378,3608,1
0,0.13,-31.99658185,-0.008157951,7853,-0.9065
0,0.149,-20.99187901,-0.004726023,4397,0.688
0,0.06,-22.31770423,-0.004593154,12188,0.5
0,0.078,-30.40559159,-0.011734599,7018,-0.0935
0,0.245,-32.57145966,-0.028714364,2531,0.688
0,0.092,-20.594485,-0.006007857,7576,-0.125
0,0.104,-17.94283457,-0.008122152,4580,0.688
0,0.194,-39.55413913,-0.012219117,6509,-1.4065
0,0.231,-42.1166941,-0.001714714,6266,0.562
0,0.137,-29.30038369,-0.005463771,8940,-0.438
0,0.126,-23.15774708,-0.009769506,7974,0.688
0,0.251,-33.41079541,-0.004690553,7875,1.5
0,0.224,-33.80818942,-0.002915336,9231,-0.188
0,0.111,-31.28947507,-0.004113583,4961,-0.438
0,0.084,-19.31250041,-0.012511217,3757,1.062
0,0.162,-31.99658185,-0.010365346,8730,0.625
0,0.222,-27.090675,0.000924546,8716,-1
0,0.146,-27.97526558,-0.003209684,9364,-0.719
0,0.102,-26.11911028,-0.005656805,8181,0.188
0,0.176,-22.84874142,-0.004279397,12029,0.3435
0,0.222,-32.79278408,-0.000300735,9633,0.188
0,0.124,-32.26174689,-0.006183518,7447,-0.688
0,0.152,-22.80419369,-0.001393209,21198,0.75
0,0.219,-19.62221318,-0.010795775,8097,-0.438
0,0.154,-36.15083419,0.001031444,2963,-1.438
0,0.049,-25.19138619,0.004283524,7468,-1.562
0,0.169,-33.27785934,-0.006183473,6453,0.8435
0,0.271,-22.71580535,-0.015054777,2351,-0.812
0,0.241,-40.26124591,-0.008413997,2800,-0.812
0,0.17,-30.40559159,-0.003701473,5552,-2.75
0,0.13,-29.78616605,-0.005959862,16741,0
0,0.258,-40.65863992,-0.007148782,4196,-0.9685
0,0.126,-29.07905927,-0.009304397,11341,-0.5935
0,0.174,-36.10628646,-0.007434588,12452,0.25
0,0.121,-35.31079133,-0.006712812,12773,0.688
0,0.207,-53.96073269,-0.00254464,10022,0.25
0,0.103,-59.75052301,-0.162249281,9873,-4.8125
0,0.064,-47.06644157,-0.08634516,11244,-0.312
0,0.085,-83.48314791,0.013543284,7991,3.7185
0,0.066,-39.99608086,0.040032812,25003,-0.75
0,0.074,-32.30629462,-0.193689972,10000,0.438
0,0.097,-26.87005769,0.006111303,18159,-0.125
0,0.126,-87.32768748,-0.078552111,17050,0.375
0,0.084,-63.15382795,-0.114712,4526,1.062
0,0.071,-31.33402279,-0.24338464,2753,-1.094
0,0.071,-39.55413913,-0.116753029,5535,-2.5
0,0.088,-73.62749359,-0.00389864,6776,1.75
0,0.109,-47.46383558,-0.01359781,16542,-0.219
0,0.109,-44.85673288,-0.052615257,14041,0.1875
0,0.07,-47.59747876,-0.015615247,21327,-0.1875
0,0.091,-73.89265863,-0.015496889,7830,-0.375
0,0.08,-47.46454269,-0.091536433,5629,-1.75
0,0.047,-38.62570792,-0.210946442,2147,1.25
0,0.065,-48.0394205,-0.09851895,3142,-1.188
0,0.105,-78.93079445,-0.109084225,3517,-0.688
0,0.088,-62.53440241,-0.061052147,7466,-0.688
0,0.095,-47.15553702,-0.085503853,6091,1.1565
0,0.077,-37.38756395,-0.009633761,12364,0.5
0,0.088,-83.8367013,-0.037189782,9277,2.938
0,0.096,-49.54202241,-0.000262993,8514,1.125
0,0.059,-49.18846902,-0.010319156,5614,1.312
0,0.085,-39.59797975,-0.02217108,4339,0.531
0,0.089,-84.23409531,-0.025473276,9434,0.4065
0,0.056,-37.21149436,-0.034884398,8209,-0.4065
0,0.076,-57.23180866,-0.032991114,15152,-1.1565
0,0.059,-31.24563445,-0.006932342,9280,-0.5935
0,0.07,-49.80718745,-0.01526424,3704,-0.125
0,0.214,-108.7615082,-0.04994013,6173,-1.938
0,0.081,-53.51949805,-0.302423848,1028,3
0,0.073,-54.18135,-0.059402099,2913,1
0,0.103,-43.84062043,-0.017596015,11426,-1.25
0,0.145,-53.43110971,-0.054359475,8272,-2.062
0,0.08,-54.93371162,-0.057407079,7014,-2.8125
0,0.083,-35.84112142,-0.003853994,22622,0.75
0,0.181,-75.17464323,-0.075929182,9741,-1.094
0,0.041,-39.73091582,-0.066416018,6183,1.813
0,0.088,-47.28776599,-0.085804554,5446,-1.438
0,0.11,-94.92908537,-0.076924364,9372,-0.906
0,0.145,-64.39055771,-0.049034285,7961,-2.312
0,0.043,-25.63262082,-0.032834933,4487,-1.625
0,0.042,-52.06073676,-0.039814985,6482,-0.125
0,0.108,-37.38827106,-0.026355288,21029,-0.812
0,0.078,-49.14392129,-0.016563094,13584,-1.125
0,0.017,-23.59968882,-0.016554138,5314,-0.9065
0,0.086,-44.06194486,-0.03090845,15513,-1.938
0,0.067,-57.18726093,-0.033855909,9133,-1.813
0,0.12,-74.55592479,-0.004581068,16206,-1.312
0,0.052,-62.18155612,-0.056927234,9411,-1.062
0,0.111,-43.44322642,-0.0047993,15437,-1.062
0,0.14,-38.4043835,-0.052007771,13931,-1.25
0,0.158,-66.99836752,-0.014438867,16745,-2.75
0,0.044,-62.44601406,-0.218062427,1736,5.1565
0,0.136,-50.95552887,-0.012670632,10140,-2.0625
0,0,0,0,0,0
0,0.086,-78.35662374,-0.00067797,4389,2.156
0,0.09,-57.01048423,-0.055396559,8370,1.75
0,0.094,-45.12260503,-0.002672102,11016,-1.062
0,0.102,-64.7441111,-0.039028444,5391,-1.875
0,0.111,-60.05952867,-0.018115638,13245,-2.344
0,0.12,-33.67525335,-0.007870236,8818,-2.562
0,0.128,-31.64302846,-0.000544128,14986,-3.812
0,0.099,-99.21627379,-0.0382556,8476,1.9685
0,0.095,-55.55172294,-0.014267661,14964,-2.125
0,0.152,-53.65243413,0.005720796,13043,-3.625
0,0.094,-32.26174689,-0.002591113,16451,0.125
0,0.097,-81.97983889,-0.026933004,9392,-1.1565
0,0.097,-62.7111791,-0.012937302,8270,-3.062
0,0.122,-44.1496261,-0.268128917,4433,9.688
0,0.018,-32.0849702,-0.07693305,4902,4.688
0,0.035,-45.47615842,-6.96E-05,5260,-0.6565
0,0.039,-51.35362998,-0.122942218,31380,1.094
0,0.087,-59.39696962,-0.071388109,9268,6.156
0,0.083,-104.6956442,-0.094251239,7919,5.4685
0,0.061,-74.59976542,-0.052789711,17723,1.812
0,0.061,-61.91639108,-0.108144939,9616,1.25
0,0.121,-42.42640687,-0.04313291,8747,5
0,0.098,-52.59177396,-0.016031183,13110,4.313
0,0.085,-55.33110563,-0.030913057,8224,0.25
0,0.044,-39.06764966,-0.040337709,32110,1.438
0,0.128,-64.39126482,-0.059197037,13137,8.375
0,0.074,-95.94590493,-0.025792333,9084,5.312
0,0.11,-59.61829404,-0.004829877,47860,2.312
0,0.082,-78.62178879,-0.057819413,26073,-0.875
0,0.12,-41.14512938,-0.031435972,14478,3.594
0,0.052,-80.38884863,-0.023280067,7613,2.9065
0,0.045,-74.51208417,-0.019731332,9097,1.5935
0,0.079,-41.76314071,-0.001995111,29206,-0.625
0,0.073,-51.53040668,-0.039033936,10135,1.188
0,0.053,-65.14221222,-0.024670751,17027,3.188
0,0.068,-64.03771142,-0.040279375,23770,-0.25
0,0.101,-91.96772217,-0.040692761,11105,-2.5
0,0.092,-52.59106685,-0.01067523,24828,0.312
0,0.16,-73.23009958,-0.010428133,14491,3.9375
0,0.092,-110.0880405,-0.017354997,11621,5
0,0.091,-52.14912511,-0.004427661,12677,0.6875
0,0.087,-69.51708187,-0.009518765,27313,3.5
0,0.032,-78.79856548,-0.040682497,9506,3.5
0,0.246,-95.50396319,-0.009594502,11825,1.062
0,0.086,-59.57374631,-0.008639297,6582,-0.6565
0,0.097,-59.26474065,-0.002128567,13872,1.062
0,0.102,-70.00357134,-0.011170301,25245,1.062
0,0.19,-76.50046844,0.002206179,42133,3.625
0,0.111,-68.4564217,-0.052059785,31932,-1.875
0,0.172,-42.33801852,-0.014459254,28641,-5.188
0,0.079,-49.45292696,-0.010339609,11836,3.125
0,0.186,-97.05040572,-0.00756666,29046,-0.438
0,0.09,-53.2536259,-0.003881621,13548,-0.4065
0,0.165,-65.93770735,-0.029539733,21577,2.8435
0,0.192,-52.85623189,-0.00694012,38241,2
0,0.073,-33.9411255,-0.048755891,5830,1.219
0,0.085,-26.38427533,-0.009793107,4255,3.5
0,0.108,-36.46054696,0.000901744,2579,2.625
0,0.135,-60.81118318,-0.003812339,4256,-1.0625
0,0.159,-66.86543144,-0.013196624,5730,0.1875
0,0.071,-33.41079541,-0.017083673,5300,1.562
0,0.133,-33.7643488,-0.004314962,12770,0.625
0,0.17,-46.40458962,0.009897761,8946,1.438
0,0.071,-23.82101324,-0.011065009,4847,0.0315
0,0.146,-50.73491155,-0.016432535,4679,0.5625
0,0.123,-48.70268666,-0.00427925,6117,6.5
0,0.195,-51.70718337,0.004682445,3196,-0.062
0,0.124,-49.09937357,-0.037864039,4663,2.938
0,0.117,-25.89778586,-0.0299168,4165,5.469
0,0.082,-35.00178567,0.001934578,9773,1.688
0,0.179,-24.08547118,0.006791603,4675,-0.312
0,0.132,-27.84303662,-0.022931933,3598,-0.438
0,0.055,-12.77176268,-0.004736478,4208,1.312
0,0.143,-25.27906743,0.006039691,4331,1.188
0,0.176,-71.90356726,-0.007396262,7996,-0.125
0,0.151,-22.58286927,-0.00144482,9292,0.625
0,0.066,-15.11440745,-0.01131501,3726,2.312
0,0.174,-58.77754408,-0.003427828,4153,3.188
0,0.146,-55.50788232,0.001098339,4896,-0.125
0,0.171,-30.40559159,-0.030655297,3386,1.1565
0,0.11,-22.89328915,-0.008096499,4960,2.25
